checked_at,canonical_company_id,company,rating,source_file,source_id,adapter,career_url,execution_status,jobs_found,last_run_at,error,next_due
2026-08-31T10:06:50.392543+00:00,lloyds-banking-group,Lloyds Banking Group,,job_sources_financial_services.csv,lloyds-banking-group-global,workday,https://lbg.wd3.myworkdayjobs.com/LBG_Careers,success,17,2026-08-31T10:12:10.132020+00:00,,
2026-08-31T10:06:50.392543+00:00,erste-group,Erste Group,,job_sources_financial_services.csv,erste-group-global,generic,https://www.erstegroup.com/en/career,zero_jobs,0,2026-08-31T10:12:33.009577+00:00,,
2026-08-31T10:06:50.392543+00:00,danske-bank,Danske Bank,,job_sources_financial_services.csv,danske-bank-global,generic,https://danskebank.com/careers,error,0,2026-08-31T10:12:42.826764+00:00,https://danskebank.com/careers/professionals: ReadTimeout | https://danskebank.com/careers/flexible-work#main-content: ReadTimeout,
2026-08-31T10:06:50.392543+00:00,porsche-se,Porsche Automobil Holding,,job_sources_holdings.csv,porsche-se-global,llm,https://www.porsche-se.com/en/company/career,error,0,2026-08-31T10:13:54.668666+00:00,https://www.porsche-se.com/en/company/career: HTTPError,
2026-08-31T10:06:50.392543+00:00,bank-of-america,Bank of America,,job_sources_investment_banking.csv,bank-of-america-global,generic,https://careers.bankofamerica.com/en-us,success,10,2026-08-31T10:13:55.219668+00:00,,
2026-08-31T10:06:50.392543+00:00,perella-weinberg,Perella Weinberg Partners,,job_sources_investment_banking.csv,perella-weinberg-global,generic,https://pwpartners.com/careers/,zero_jobs,0,2026-08-31T10:14:20.836295+00:00,,
2026-08-31T10:06:50.392543+00:00,robeco,Robeco,,job_sources_public_markets.csv,robeco-global,workday,https://robeco.wd3.myworkdayjobs.com/robecoexternalcareers,error,0,2026-08-31T10:14:25.076276+00:00,Workday listing: ValueError: Target Workday locations were not found,
2026-08-31T10:06:50.392543+00:00,neuberger-berman,Neuberger Berman,,job_sources_public_markets.csv,neuberger-berman-global,workday,https://nb.wd1.myworkdayjobs.com/NBCareers,success,1,2026-08-31T10:14:25.677477+00:00,,
2026-08-31T10:06:50.392543+00:00,citadel,Citadel,,job_sources_specialist_funds.csv,citadel-global,generic,https://www.citadel.com/careers/,error,0,2026-08-31T10:14:29.853816+00:00,https://www.citadel.com/careers/: HTTPError,
2026-08-31T10:06:50.392543+00:00,two-sigma,Two Sigma,,job_sources_specialist_funds.csv,two-sigma-global,generic,https://www.twosigma.com/careers/,zero_jobs,0,2026-08-31T10:14:29.994163+00:00,,
